,index,pgid,year,quarter,lat,lon,iso3,wp_land_area,wp_pop_count,wp_pop_density,latbin,lonbin,ID,Severity,num_days,YEAR,num_days_multiply_pop_density,num_days_multiply_pop_density_log,boxcoxb,boxcoxb_log,num_days_multiply_pop_density_log_minmax,boxcoxb_log_minmax
28758,28758,177021,2023,4,32.75,130.25,JPN,1100.155648,348366.7200843258,316.6522125461341,32.5,130.5,10222.0,3.0,10.0,4042.0,3166.5221254613407,8.060704897320493,8.22234743004816,0.6934009015167577,0.710289484075715,0.6934009015167577
28811,28811,176302,2023,4,32.25,130.75,JPN,2547.000832,185857.11253335368,72.97096655732607,32.5,130.5,10222.0,3.0,10.0,4042.0,729.7096655732606,6.594016206536783,6.400669087443568,0.5277880816245598,0.5495539953240479,0.5277880816245598
28813,28813,177022,2023,4,32.75,130.75,JPN,2318.448128,1211576.0010511307,522.5805945015004,32.5,130.5,10222.0,3.0,10.0,4042.0,5225.805945015004,8.561555652524424,8.853108952531924,0.7507448309992121,0.7651780854777813,0.7507448309992121
28863,28863,179896,2023,4,34.75,127.75,KOR,1177.093376,524555.150892014,445.6359721219041,34.5,127.5,10184.0,3.0,4.0,4042.0,1782.5438884876164,7.486357612563241,7.504280066763652,0.628119804341242,0.6473463441246456,0.628119804341242
28869,28869,179895,2023,4,34.75,127.25,KOR,1979.519872,157711.96124453822,79.67182521143097,34.5,127.5,10184.0,3.0,4.0,4042.0,318.6873008457239,5.767343333180274,5.392678171787458,0.43614939104823913,0.458958309155838,0.43614939104823913
30114,30114,152442,2023,4,15.75,80.75,IND,1164.740608,260505.145507506,223.65936562890576,15.5,80.5,5137.0,1.5,8.0,2021.0,1789.274925031246,7.490124476444087,7.508970484683256,0.6285462206409648,0.6477591574985765,0.6285462206409648
30115,30115,152441,2023,4,15.75,80.25,IND,2201.925888,1132986.5616172547,514.5434584296303,15.5,80.5,5137.0,1.5,8.0,2021.0,4116.347667437042,8.32296446499511,8.552115743418206,0.7233808705436835,0.7390307023416415,0.7233808705436835
30248,30248,157490,2023,4,19.25,84.75,IND,2289.925376,1902313.86166896,830.7318140610708,19.5,84.5,10242.0,3.0,14.0,4042.0,11630.245396854993,9.361450324633791,9.868762923332678,0.8430801869207877,0.8528391289420579,0.8430801869207877
30249,30249,157489,2023,4,19.25,84.25,IND,2917.121536,422224.7100963006,144.74018476284033,19.5,84.5,10242.0,3.0,14.0,4042.0,2026.3625866797647,7.614491008935549,7.663972601005825,0.6426378069397491,0.6613885769588738,0.6426378069397491
30250,30250,158209,2023,4,19.75,84.25,IND,2907.291904,327983.6425578218,112.81414229736107,19.5,84.5,10242.0,3.0,14.0,4042.0,1579.397992163055,7.365431988075188,7.353843289797162,0.6144432631724579,0.6340940162947353,0.6144432631724579
30265,30265,158210,2023,4,19.75,84.75,IND,2907.293952,1398800.2345732192,481.13477951238804,19.5,84.5,10242.0,3.0,14.0,4042.0,6735.886913173433,8.815353214887375,9.174289549968071,0.7799440717169829,0.7929919463786878,0.7799440717169829
30407,30407,160386,2023,4,21.25,92.75,MMR,2880.581888,60309.62518929655,20.936611953486167,21.5,92.5,10212.0,3.0,6.0,4042.0,125.61967172091701,4.841187882480468,4.282093748968282,0.3351836971110437,0.3574602544127359,0.3351836971110437
30408,30408,160385,2023,4,21.25,92.25,MMR,2538.661632,945364.9302983189,372.38713437896985,21.5,92.5,10212.0,3.0,6.0,4042.0,2234.322806273819,7.712140928955603,7.785870543349513,0.6537198193337324,0.6720901032743167,0.6537198193337324
30409,30409,161106,2023,4,21.75,92.75,MMR,2870.682112,55344.6875755045,19.279281166017345,21.5,92.5,10212.0,3.0,6.0,4042.0,115.67568699610408,4.7593981799359995,4.1850657096719415,0.32636266278206183,0.3484968609564777,0.32636266278206183
30410,30410,161105,2023,4,21.75,92.25,BGD,2866.642688,1164389.0582464524,406.18562722193457,21.5,92.5,10212.0,3.0,6.0,4042.0,2437.1137633316075,7.798979971516789,7.894414472262787,0.6635877887381463,0.6816068576043312,0.6635877887381463
30492,30492,161815,2023,4,22.25,87.25,IND,2860.583936,2393547.349652408,836.7338288976563,22.5,87.5,10244.0,3.0,12.0,4042.0,10040.805946771876,9.214512252246601,9.681456172505296,0.8260517146247314,0.8367360778789433,0.8260517146247314
30494,30494,161816,2023,4,22.25,87.75,IND,2805.732352,4464371.898764137,1591.1610013627335,22.5,87.5,10244.0,3.0,12.0,4042.0,19093.932016352803,9.857178239368011,10.50302244804235,0.9007421275466327,0.9071663145018461,0.9007421275466327
30543,30543,162535,2023,4,22.75,87.25,IND,2850.252032,1508632.815850458,529.2980406339232,22.5,87.5,10244.0,3.0,12.0,4042.0,6351.576487607078,8.756615755673911,9.099866676686538,0.7731781231845917,0.7865548651670896,0.7731781231845917
30544,30544,162536,2023,4,22.75,87.75,IND,2849.459456,3088999.6152471374,1084.0651228578622,22.5,87.5,10244.0,3.0,12.0,4042.0,13008.781474294346,9.473456774616395,10.011756694382973,0.8560800679078994,0.8651139978998822,0.8560800679078994
30549,30549,163256,2023,4,23.25,87.75,IND,2839.704064,2232327.372522612,786.1126801284221,23.5,87.5,10260.0,3.0,16.0,4042.0,12577.802882054753,9.43976836531739,9.968728701131356,0.8521682975749908,0.8614220604301465,0.8521682975749908
30550,30550,163255,2023,4,23.25,87.25,IND,2839.704064,1981231.056275438,697.6892702983567,23.5,87.5,10260.0,3.0,16.0,4042.0,11163.028324773708,9.32045213180578,9.816468761964327,0.8383260086854974,0.8483461069370785,0.8383260086854974
30551,30551,163975,2023,4,23.75,87.25,IND,2829.024,2112607.910633291,746.7621026309042,23.5,87.5,10260.0,3.0,16.0,4042.0,11948.193642094468,9.388419077433939,9.903175813077505,0.8462087390795247,0.8557946543303653,0.8462087390795247
30552,30552,163976,2023,4,23.75,87.75,IND,2829.024,2510520.990254257,887.415939297177,23.5,87.5,10260.0,3.0,16.0,4042.0,14198.655028754833,9.560972949544594,10.123613121769985,0.8662491838980163,0.8747049596623567,0.8662491838980163
30798,30798,166134,2023,4,25.25,86.75,IND,2703.825408,3570555.449002398,1320.5569555038362,25.5,86.5,10216.0,3.0,20.0,4042.0,26411.139110076725,10.181578998227621,10.919973351725364,0.9386480592913198,0.9427176314611726,0.9386480592913198
30799,30799,166133,2023,4,25.25,86.25,IND,2753.46944,3842878.523395686,1395.6496003077798,25.5,86.5,10216.0,3.0,20.0,4042.0,27912.992006155597,10.236883347694528,10.991201560730465,0.9451235738063244,0.9487784756590686,0.9451235738063244
30801,30801,166853,2023,4,25.75,86.25,IND,2674.00448,4944782.764543591,1849.2051159703333,25.5,86.5,10216.0,3.0,20.0,4042.0,36984.102319406666,10.51827047052907,11.354253965938113,0.9781294734697725,0.9796158967160674,0.9781294734697725
30802,30802,166854,2023,4,25.75,86.75,IND,2782.967296,4008118.33897682,1440.2319225014783,25.5,86.5,10216.0,3.0,20.0,4042.0,28804.638450029564,10.268326426476644,11.03171679593166,0.9488069037298015,0.952224345711561,0.9488069037298015
30840,30840,169005,2023,4,27.25,82.25,IND,2747.652096,2950674.43509398,1073.8893906508533,27.5,82.5,10252.0,3.0,22.0,4042.0,23625.566594318774,10.07012706103411,10.77655910022689,0.9256099514937423,0.9305035319663802,0.9256099514937423
30973,30973,151058,2023,4,14.75,108.75,VNM,2902.221568,360532.95820054505,124.22654499428799,14.5,108.5,5133.0,1.5,7.0,2021.0,869.5858149600159,6.769166335578631,6.616071056427296,0.5473707525381977,0.5687488263562663,0.5473707525381977
31080,31080,154643,2023,4,17.25,101.25,THA,2951.72992,78287.74713140649,26.522666115538946,17.5,101.5,10254.0,3.0,10.0,4042.0,265.2266611553895,5.58434805554914,5.171591768116249,0.4160499355650813,0.43890372253898047,0.4160499355650813
31081,31081,155364,2023,4,17.75,101.75,THA,2943.618048,138821.01446884577,47.15999569413082,17.5,101.5,10254.0,3.0,10.0,4042.0,471.5999569413082,6.158249273642579,5.867490029284441,0.4793155904805151,0.5017979777173819,0.4793155904805151
31082,31082,155363,2023,4,17.75,101.25,LAO,2943.618048,76560.88015101985,26.00910814602393,17.5,101.5,10254.0,3.0,10.0,4042.0,260.0910814602393,5.564869317558466,5.148104447005844,0.4139146510915084,0.43676903336405837,0.4139146510915084
31090,31090,154644,2023,4,17.25,101.75,THA,2951.72992,198645.24213334356,67.29790581021165,17.5,101.5,10254.0,3.0,10.0,4042.0,672.9790581021165,6.5131990393644825,6.301487979325074,0.5187713070319324,0.5406971827321244,0.5187713070319324
31482,31482,163276,2023,4,23.25,97.75,MMR,2839.704064,153060.01085208447,53.89998654876893,23.5,97.5,10200.0,3.0,8.0,4042.0,431.19989239015143,6.068888195091152,5.758650661973712,0.469420762115898,0.49200483161446573,0.469420762115898
31484,31484,163275,2023,4,23.25,97.25,MMR,2839.704064,78541.96155148426,27.65850235846416,23.5,97.5,10200.0,3.0,8.0,4042.0,221.26801886771327,5.403883945877996,4.9543348166010155,0.3962986240738462,0.41912652847428356,0.3962986240738462
31487,31487,163996,2023,4,23.75,97.75,MMR,2829.024,365430.0418687862,129.1717715610706,23.5,97.5,10200.0,3.0,8.0,4042.0,1033.374172488565,6.941551858554052,6.8286667734616,0.5666983008608694,0.5876406821831224,0.5666983008608694
31489,31489,163995,2023,4,23.75,97.25,MMR,2829.024,43357.29861240521,15.325885751554322,23.5,97.5,10200.0,3.0,8.0,4042.0,122.60708601243458,4.817107873577968,4.2535086822153385,0.3325849652707161,0.35482130858571137,0.3325849652707161
31882,31882,169006,2023,4,27.25,82.75,IND,2747.652096,3028924.480049486,1102.3682672413145,27.5,82.5,10252.0,3.0,22.0,4042.0,24252.101879308917,10.096299800734338,10.810222228725234,0.9286703411940628,0.9333718216955648,0.9286703411940628
31883,31883,169726,2023,4,27.75,82.75,NPL,2734.428928,699769.8699706328,255.91079102664938,27.5,82.5,10252.0,3.0,22.0,4042.0,5630.037402586287,8.636048967496151,8.94727404036469,0.7593055880585969,0.7733418624714625,0.7593055880585969
31886,31886,169725,2023,4,27.75,82.25,IND,2735.190016,913379.1504873302,333.93626956238865,27.5,82.5,10252.0,3.0,22.0,4042.0,7346.59793037255,8.902128726597928,9.284336611548046,0.7899486942471338,0.8025017383162112,0.7899486942471338
31894,31894,170449,2023,4,28.25,84.25,NPL,2722.505984,356728.9503332173,131.02962947728724,28.5,84.5,10180.0,3.0,6.0,4042.0,786.1777768637235,6.668454114729445,6.492138632923998,0.5361037809480819,0.5577117002481965,0.5361037809480819
31895,31895,170450,2023,4,28.25,84.75,NPL,2722.505984,170329.74811501635,62.56358998512172,28.5,84.5,10180.0,3.0,6.0,4042.0,375.38153991073034,5.930603362700701,5.590568103005979,0.4541400037546043,0.47685009546568924,0.4541400037546043
31898,31898,171169,2023,4,28.75,84.25,NPL,2709.654016,2897.975406544676,1.069500161065831,28.5,84.5,10180.0,3.0,6.0,4042.0,6.417000966394986,2.003774793049004,1.0472828471175546,0.041099860934150745,0.0465060740294084,0.041099860934150745
31899,31899,171170,2023,4,28.75,84.75,CHN,2709.654016,7039.683064533361,2.598000712624324,28.5,84.5,10180.0,3.0,6.0,4042.0,15.588004275745943,2.8086798001454922,1.9325598695434223,0.12158235921103774,0.13471620377765575,0.12158235921103774
31985,31985,171877,2023,4,29.25,78.25,IND,2695.819776,2518933.56310029,934.3850006315445,29.5,78.5,5135.0,1.5,8.0,2021.0,7475.080005052356,8.919463870103579,9.306334753582222,0.7919485941468384,0.8044015094001977,0.7919485941468384
31986,31986,171878,2023,4,29.25,78.75,IND,2691.327488,2647492.092853121,983.7123518626661,29.5,78.5,5135.0,1.5,8.0,2021.0,7869.698814901329,8.97090213224723,9.371636827984158,0.7978853506167276,0.8100386662543755,0.7978853506167276
32012,32012,172597,2023,4,29.75,78.25,IND,2683.271936,2115931.892323343,788.5640899586194,29.5,78.5,5135.0,1.5,8.0,2021.0,6308.5127196689555,8.749813729046073,9.091251723301266,0.7723949186583003,0.7858094260828465,0.7723949186583003
32013,32013,172598,2023,4,29.75,78.75,IND,2655.642624,338807.633862648,127.58028162401116,29.5,78.5,5135.0,1.5,8.0,2021.0,1020.6422529920893,6.92916666348725,6.813373288381736,0.5653079362005341,0.5862833795770163,0.5653079362005341
32384,32384,177630,2023,4,33.25,74.75,IND,2584.608,502169.30653071136,194.2922510998617,33.5,74.5,10202.0,3.0,4.0,4042.0,777.1690043994467,6.656943729892724,6.477987333495584,0.5348172549194924,0.5564502687364681,0.5348172549194924
33236,33236,179147,2023,4,34.25,113.25,CHN,2553.184,1954143.142758401,765.3749760136367,34.5,113.5,10192.0,4.0,18.0,4042.0,13776.749568245461,9.530810219782802,10.085048799870874,0.8627432158313318,0.8713994039975378,0.8627432158313318
33237,33237,179148,2023,4,34.25,113.75,CHN,2554.601984,2828487.533762096,1107.2126113881918,34.5,113.5,10192.0,4.0,18.0,4042.0,19929.82700498745,9.900022907829491,10.558005942870503,0.90574079905359,0.9118616931250217,0.90574079905359
33239,33239,179867,2023,4,34.75,113.25,CHN,2539.325952,2250271.30944064,886.1687518564926,34.5,113.5,10192.0,4.0,18.0,4042.0,15951.037533416866,9.677341845096098,10.272519527035744,0.8797865955800442,0.887457912227886,0.8797865955800442
33261,33261,179868,2023,4,34.75,113.75,CHN,2539.325952,6284094.308259798,2474.7095989431286,34.5,113.5,10192.0,4.0,18.0,4042.0,44544.77278097632,10.704272541325654,11.594821480864848,1.0,1.0,1.0
33304,33304,180580,2023,4,35.25,109.75,CHN,2523.881984,720391.4785949715,285.4299381515659,35.5,109.5,5132.0,2.0,9.0,2021.0,2568.869443364093,7.851610376351455,7.960263712331354,0.6695742892527877,0.687374662249895,0.6695742892527877
33306,33306,180579,2023,4,35.25,109.25,CHN,2523.881984,599223.2523333954,237.4212645964176,35.5,109.5,5132.0,2.0,9.0,2021.0,2136.7913813677583,7.667528510288898,7.730159168290704,0.6486549746200551,0.6672009956103344,0.6486549746200551
33309,33309,181300,2023,4,35.75,109.75,CHN,2508.204032,129020.2496545443,51.43929600960959,35.5,109.5,5132.0,2.0,9.0,2021.0,462.95366408648636,6.139784685357153,5.8449864777604015,0.4772697426827327,0.49977442995206134,0.4772697426827327
33310,33310,181299,2023,4,35.75,109.25,CHN,2508.204032,357488.52754703944,142.5276903258879,35.5,109.5,5132.0,2.0,9.0,2021.0,1282.7492129329912,7.157540148142671,7.0958471812563975,0.590988264527879,0.6113109971653102,0.590988264527879
38770,38770,175868,2023,4,32.25,-86.25,USA,2613.767936,289965.4688266081,110.93772512580401,32.5,-86.5,10256.0,3.0,6.0,4042.0,665.626350754824,6.502229695177591,6.28803638193686,0.5175483924682496,0.5394950442618106,0.5175483924682496
38772,38772,175867,2023,4,32.25,-86.75,USA,2613.767936,21409.00839676471,8.190860443994945,32.5,-86.5,10256.0,3.0,6.0,4042.0,49.14516266396967,3.9149220524070745,3.1944144751148933,0.236300361086086,0.2559501031131707,0.236300361086086
38773,38773,176588,2023,4,32.75,-86.25,USA,2599.332096,83826.11342518126,32.24909720238428,32.5,-86.5,10256.0,3.0,6.0,4042.0,193.49458321430566,5.270404312872774,4.794147716193817,0.3817356593679804,0.4044983976484957,0.3817356593679804
38775,38775,176587,2023,4,32.75,-86.75,USA,2599.332096,55101.89662708528,21.19848276096741,32.5,-86.5,10256.0,3.0,6.0,4042.0,127.19089656580445,4.853520532338156,4.2967396802810365,0.3365151912216805,0.358811798550858,0.3365151912216805
38884,38884,177305,2023,4,33.25,-87.75,USA,2584.608,170667.0687940885,66.0320902798755,33.5,-87.5,10250.0,2.0,4.0,4042.0,264.128361119502,5.580214090294358,5.166606315793276,0.41559669703315416,0.4384506782563832,0.41559669703315416
38885,38885,177306,2023,4,33.25,-87.25,USA,2584.608,94534.58967476604,36.5759874127009,33.5,-87.5,10250.0,2.0,4.0,4042.0,146.3039496508036,4.992498136760181,4.462063931824275,0.35154518573514426,0.37404245609439823,0.35154518573514426
38888,38888,178026,2023,4,33.75,-87.25,USA,2569.715968,71383.36949855254,27.778700209467093,33.5,-87.5,10250.0,2.0,4.0,4042.0,111.11480083786837,4.71952335381459,4.137827376650461,0.32206812111917493,0.3441269495323378,0.32206812111917493
38889,38889,178025,2023,4,33.75,-87.75,USA,2569.715968,30838.98959848269,12.000933170246265,33.5,-87.5,10250.0,2.0,4.0,4042.0,48.00373268098506,3.8918964723722542,3.1677073795152024,0.23387235976996376,0.25342671291868446,0.23387235976996376
38959,38959,180188,2023,4,35.25,-86.25,USA,2523.881984,113343.16363615524,44.908266057877306,35.5,-86.5,10234.0,4.0,4.0,4042.0,179.63306423150922,5.196467704134493,4.705606669785796,0.37368619639260525,0.39639563049902093,0.37368619639260525
38961,38961,180187,2023,4,35.25,-86.75,USA,2523.881984,63383.79750626807,25.113613833010373,35.5,-86.5,10234.0,4.0,4.0,4042.0,100.45445533204149,4.619609981838241,4.019655005289257,0.3113248086491507,0.3331773698578233,0.3113248086491507
38984,38984,180908,2023,4,35.75,-86.25,USA,2508.204032,292269.48919869174,116.52540442080421,35.5,-86.5,10234.0,4.0,4.0,4042.0,466.10161768321683,6.1465468307502285,5.853226927647056,0.478018900265052,0.5005154984225525,0.478018900265052
38987,38987,180907,2023,4,35.75,-86.75,USA,2508.204032,336415.2935246142,134.12596791671777,35.5,-86.5,10234.0,4.0,4.0,4042.0,536.5038716668711,6.286935963077031,6.024528819162944,0.4935923352910463,0.5159008463438715,0.4935923352910463
45678,45678,184437,2023,4,38.25,-121.75,USA,2392.550912,306343.7566439159,128.0406427748008,38.5,-121.5,5134.0,2.0,2.0,2021.0,256.0812855496016,5.549392321072509,5.129448777952686,0.41221862282646815,0.4350728979740399,0.41221862282646815
45681,45681,184438,2023,4,38.25,-121.25,USA,2425.675264,709763.6210515716,292.60455081738905,38.5,-121.5,5134.0,2.0,2.0,2021.0,585.2091016347781,6.373676554657073,6.13057813767865,0.5032335141294139,0.5254068113586946,0.5032335141294139
45709,45709,185158,2023,4,38.75,-121.25,USA,2394.166528,1538622.8833936686,642.6549136826244,38.5,-121.5,5134.0,2.0,2.0,2021.0,1285.3098273652488,7.159532799081333,7.098316248849832,0.5912127329409296,0.6115293732423538,0.5912127329409296
45712,45712,185157,2023,4,38.75,-121.75,USA,2410.242048,350913.8100104192,145.5927674573617,38.5,-121.5,5134.0,2.0,2.0,2021.0,291.1855349147234,5.677388994034845,5.283902501912564,0.4262603535588396,0.4491001471895467,0.4262603535588396
46027,46027,197395,2023,4,47.25,-122.75,USA,1645.393664,489360.295725762,297.4122888841767,47.5,-122.5,5141.0,2.0,5.0,2021.0,1487.0614444208834,7.305229507834097,7.2790487311858705,0.6076435239020785,0.6274963823548133,0.6076435239020785
46028,46028,197396,2023,4,47.25,-122.25,USA,1915.433984,1320883.6495496717,689.6001953516931,47.5,-122.5,5141.0,2.0,5.0,2021.0,3448.000976758465,8.145839896137284,8.329270931204903,0.7031215542385749,0.7196194910026639,0.7031215542385749
46042,46042,198116,2023,4,47.75,-122.25,USA,1533.293696,1896732.16406952,1237.031215231397,47.5,-122.5,5141.0,2.0,5.0,2021.0,6185.156076156985,8.730069183472638,9.066248847785051,0.7701218517711277,0.7836456068600844,0.7701218517711277
46043,46043,198115,2023,4,47.75,-122.75,USA,1578.460672,247284.78004628728,156.66198368627286,47.5,-122.5,5141.0,2.0,5.0,2021.0,783.3099184313643,6.664804246359957,6.4876510594008305,0.5356958056824909,0.5573117084981165,0.5356958056824909
51632,51632,193340,2023,4,44.25,9.75,ITA,1749.435136,244620.67545087496,139.82837683835965,44.5,9.5,10262.0,3.0,4.0,4042.0,559.3135073534386,6.328496461640002,6.0753210640961735,0.4982099709709108,0.5204554918465326,0.4982099709709108
51633,51633,193339,2023,4,44.25,9.25,ITA,838.896448,208983.86203883897,249.11759077902184,44.5,9.5,10262.0,3.0,4.0,4042.0,996.4703631160874,6.905222437160816,6.783814926845167,0.5626207199719737,0.5836593142620355,0.5626207199719737
51636,51636,194060,2023,4,44.75,9.75,ITA,2194.757888,135145.98967884982,61.576718971040236,44.5,9.5,10262.0,3.0,4.0,4042.0,246.30687588416095,5.510629977958728,5.0827503033144685,0.40797316088698987,0.4308249043781909,0.40797316088698987
51638,51638,194059,2023,4,44.75,9.25,ITA,2194.757888,83953.55363269727,38.25185187474185,44.5,9.5,10262.0,3.0,4.0,4042.0,153.0074074989674,5.037000701899476,4.515109777770407,0.3563677012831665,0.37891952482978564,0.3563677012831665
52143,52143,189061,2023,4,41.25,30.25,TUR,721.478912,53996.48664678656,74.84139279567268,41.5,30.5,10226.0,4.0,12.0,4042.0,898.0967135480721,6.801390607715525,6.655767525462851,0.5509796466129562,0.5722803079611478,0.5509796466129562
